build time	recall	latency	build time	recall	latency	build time	recall	latency	build time	recall	latency
4.6004	0.4908	0.3037	38.9931	0.9825	0.4923						
2.8721	0.4909	0.48	34.4478	0.9827	0.7765						
2.8721	0.4909	0.4831	76.811	0.9827	0.6107						
3.7529	0.4915	0.2999	62.6944	0.9828	0.6097						
3.7529	0.4915	0.2773	39.0543	0.9829	0.6948						
3.7529	0.4915	0.2614	27.0219	0.9833	0.6446						
2.703	0.4918	0.4809	23.1063	0.9838	0.7523						
2.703	0.4918	0.4688	76.9343	0.9841	0.6579						
2.4779	0.4919	0.4503	25.2852	0.9843	0.8062						
4.6997	0.4921	0.377	52.2209	0.9844	0.5887						
3.3719	0.4925	0.2532	58.3344	0.9844	0.614						
2.9092	0.4932	0.5208	28.877	0.9845	0.6009						
3.1883	0.4934	0.5559	34.9239	0.9848	0.5371						
2.5312	0.4937	0.8607	41.6557	0.985	0.6287						
2.5312	0.4937	0.8647	39.0543	0.9852	0.7582						
2.4779	0.4946	0.878	24.1458	0.9856	0.7105						
2.4779	0.4946	0.8681	34.4478	0.9859	0.8815						
3.9873	0.4953	0.2528	49.2629	0.9859	0.6994						
3.1154	0.4959	0.2682	27.599	0.9861	0.651						
2.4437	0.4966	0.8972	28.8327	0.9862	0.7143						
2.4437	0.4966	0.9074	59.8308	0.9864	0.5448						
3.17	0.4967	0.2754	54.2064	0.9867	0.5594						
3.3719	0.4972	0.2468	45.2008	0.9867	0.7186						
3.1154	0.4976	0.5076	55.4476	0.9868	0.5403						
2.9241	0.4981	0.4877	27.0219	0.9871	0.7266						
2.9241	0.4981	0.4702	34.9239	0.9874	0.5868						
3.17	0.4989	0.5111	28.877	0.9878	0.6767						
2.9977	0.5002	0.4872	46.739	0.988	0.6423						
2.9977	0.5002	0.4719	55.8681	0.9881	0.604						
2.4762	0.5004	0.4514	34.4478	0.9883	0.9887						
3.1886	0.501	0.3158	39.0543	0.9885	0.8889						
3.9873	0.502	0.2427	69.1158	0.9887	0.5732						
3.7529	0.5024	0.2539	62.6944	0.9888	0.7312						
2.7606	0.5027	0.2545	28.8327	0.9889	0.7891						
3.4931	0.5035	0.2797	24.1458	0.989	0.8163						
3.1941	0.5036	0.2674	38.9931	0.9891	0.6061						
3.5819	0.5044	0.3085	27.599	0.9893	0.7411						
2.6378	0.5044	0.4352	34.9239	0.9895	0.6364						
2.4447	0.5045	0.4614	27.0219	0.9897	0.8069						
3.6535	0.5046	0.3811	76.9343	0.9898	0.7833						
3.3264	0.5046	0.2741	74.32	0.99	0.7274						
3.7529	0.5046	0.2553	28.877	0.9901	0.7507						
3.9873	0.5046	0.2397	76.811	0.9904	0.7687						
3.7529	0.5052	0.2468	34.4478	0.9906	1.1511						
5.3081	0.5055	0.4151	41.6557	0.9907	0.7707						
4.7883	0.5056	0.3982	39.0543	0.9908	1.0207						
2.8771	0.5061	0.2804	38.9931	0.9912	0.6621						
2.532	0.5074	0.4598	59.8308	0.9912	0.6552						
2.6079	0.5079	0.4545	45.2008	0.9915	0.8798						
2.6827	0.5079	0.4384	49.2629	0.9916	0.8579						
3.6886	0.5085	0.3094	28.8327	0.9916	0.8949						
3.6886	0.5085	0.2779	52.2209	0.9918	0.7783						
3.3766	0.5087	0.3147	58.3344	0.9919	0.7982						
2.9654	0.5088	0.2772	39.0543	0.9923	1.1557						
3.9207	0.5096	0.3781	27.0219	0.9923	0.9225						
4.3063	0.5152	0.3818	34.9239	0.9924	0.735						
2.5312	0.5174	0.4399	41.6557	0.9925	0.843						
3.3401	0.5182	0.5255	28.877	0.9926	0.8644						
2.9092	0.519	0.2697	46.739	0.9927	0.7942						
3.4225	0.519	0.4792	54.2064	0.9928	0.7433						
3.4225	0.519	0.4596	38.9931	0.9928	0.7191						
3.4225	0.519	0.447	69.1158	0.9928	0.6899						
2.4437	0.5196	0.4807	45.2008	0.9931	0.9583						
2.7606	0.5207	0.2694	55.4476	0.9932	0.7127						
2.4779	0.521	0.4588	49.2629	0.9933	0.9316						
3.1941	0.521	0.4997	41.6557	0.9937	0.9216						
3.5464	0.5219	0.4178	74.32	0.9939	0.8769						
4.6727	0.5222	0.3168	76.811	0.9939	0.919						
4.6727	0.5222	0.2839	39.0543	0.994	1.3643						
3.75	0.5228	0.5339	55.8681	0.994	0.798						
3.1154	0.523	0.2631	46.739	0.9941	0.8761						
3.3264	0.5232	0.4974	34.9239	0.9942	0.8338						
3.4931	0.5234	0.5068	45.2008	0.9942	1.0354						
2.9693	0.5237	0.4826	49.2629	0.9944	1.01						
2.9693	0.5237	0.4807	62.6944	0.9945	0.9636						
2.9693	0.5237	0.4372	46.739	0.9949	0.9551						
3.17	0.5239	0.2604	38.9931	0.9949	0.8296						
2.8771	0.5242	0.2676	52.2209	0.9951	0.9603						
2.4762	0.5263	0.4438	76.9343	0.9951	1.029						
2.9654	0.5267	0.2695	58.3344	0.9953	0.9655						
3.4931	0.5269	0.2641	34.9239	0.9954	0.9363						
2.4447	0.5278	0.4499	41.6557	0.9956	1.0585						
2.6378	0.5278	0.4449	45.2008	0.9957	1.1864						
3.1941	0.5282	0.2615	54.2064	0.9958	0.924						
3.3264	0.5282	0.2675	59.8308	0.9958	0.8712						
2.6827	0.5286	0.4354	55.4476	0.9959	0.8799						
2.901	0.5287	0.2853	38.9931	0.9961	0.942						
2.532	0.5297	0.4571	52.2209	0.9961	1.0482						
3.1887	0.5299	0.2956	49.2629	0.9961	1.1504						
3.8436	0.5299	0.3194	69.1158	0.9962	0.9135						
3.8436	0.5299	0.2968	58.3344	0.9962	1.049						
2.6079	0.5317	0.4316	46.739	0.9964	1.0418						
2.5312	0.5326	0.4407	55.8681	0.9964	0.9858						
2.9092	0.5326	0.2727	34.9239	0.9966	1.0832						
3.3452	0.5329	0.2886	54.2064	0.9966	1.0137						
2.4762	0.5336	0.8665	41.6557	0.9966	1.1987						
2.4762	0.5336	0.8403	62.6944	0.9966	1.1744						
2.4437	0.5346	0.4636	55.4476	0.9967	0.9639						
2.4779	0.5346	0.4556	45.2008	0.9967	1.3403						
3.2654	0.5348	0.3176	52.2209	0.9968	1.1346						
2.5312	0.5361	1.6335	74.32	0.9968	1.159						
3.1154	0.5369	0.2636	58.3344	0.9968	1.1286						
3.17	0.5373	0.2608	38.9931	0.9969	1.0518						
2.4779	0.5374	1.6359	76.9343	0.9969	1.2513						
2.7606	0.538	0.2512	76.811	0.997	1.2149						
2.4762	0.539	0.447	49.2629	0.9971	1.2781						
3.4931	0.5392	0.2655	55.8681	0.9971	1.0744						
2.4447	0.5393	0.8765	54.2064	0.9972	1.1014						
2.4447	0.5393	0.8733	55.4476	0.9972	1.0449						
2.4447	0.5394	0.4407	62.6944	0.9972	1.2875						
4.2411	0.5394	0.4168	46.739	0.9973	1.1807						
3.3264	0.5394	0.2563	41.6557	0.9973	1.3437						
4.2933	0.5395	0.3203	76.9343	0.9974	1.35						
4.2933	0.5395	0.2887	59.8308	0.9975	1.0766						
2.6827	0.5397	0.43	55.8681	0.9975	1.1637						
3.1941	0.5397	0.26	52.2209	0.9976	1.3063						
2.6378	0.5398	0.4346	69.1158	0.9976	1.1312						
5.0354	0.5399	0.337	45.2008	0.9976	1.4842						
5.0354	0.5399	0.3059	62.6944	0.9976	1.3849						
2.4437	0.5401	1.7302	49.2629	0.9977	1.4089						
2.8771	0.5406	0.2656	58.3344	0.9977	1.2859						
2.6079	0.5415	0.4379	41.6557	0.9978	1.5248						
2.532	0.5423	0.4558	46.739	0.9979	1.3073						
3.6886	0.5426	0.275	38.9931	0.9979	1.2155						
2.6378	0.5428	0.8569	74.32	0.9979	1.4206						
2.6378	0.5428	0.8575	76.9343	0.9979	1.4429						
2.9654	0.5433	0.2591	54.2064	0.998	1.277						
3.4225	0.5443	0.4409	59.8308	0.998	1.1816						
6.0812	0.5444	0.4197	55.4476	0.998	1.2101						
2.8089	0.5448	0.8777	69.1158	0.9981	1.2398						
2.532	0.5449	0.876	58.3344	0.9981	1.4373						
2.532	0.5449	0.8733	76.811	0.9981	1.4912						
3.0139	0.545	0.8901	45.2008	0.9982	1.7061						
2.9092	0.5457	0.2559	55.8681	0.9982	1.3396						
3.2404	0.546	0.4674	52.2209	0.9983	1.4777						
3.2404	0.546	0.4562	69.1158	0.9983	1.3464						
3.2404	0.546	0.4349	62.6944	0.9983	1.5919						
2.6827	0.5468	0.8821	59.8308	0.9984	1.2771						
2.6827	0.5468	0.8548	55.4476	0.9984	1.3722						
3.0637	0.547	0.2908	49.2629	0.9984	1.6074						
3.5081	0.5474	0.3212	74.32	0.9984	1.5556						
4.6727	0.5476	0.2852	76.9343	0.9984	1.6553						
2.9693	0.5483	0.4383	46.739	0.9985	1.4862						
2.6079	0.5486	0.8461	54.2064	0.9985	1.4529						
2.6079	0.5486	0.8534	52.2209	0.9985	1.6389						
3.1154	0.5487	0.2594	58.3344	0.9985	1.5848						
3.17	0.5488	0.253	76.811	0.9985	1.626						
2.8721	0.5493	0.9272	55.8681	0.9986	1.5134						
3.3264	0.5495	0.2456	74.32	0.9986	1.6948						
3.1883	0.5497	0.2862	62.6944	0.9986	1.788						
3.1886	0.5501	0.5701	54.2064	0.9987	1.6283						
3.1941	0.5507	0.2518	55.4476	0.9987	1.5289						
2.703	0.5508	0.905	69.1158	0.9987	1.5534						
3.4225	0.5509	0.4325	76.811	0.9987	1.761						
3.4931	0.5509	0.2461	59.8308	0.9988	1.4763						
2.901	0.5512	0.2754	55.8681	0.9988	1.6844						
3.1887	0.5512	0.2848	58.3344	0.9988	1.8012						
3.8048	0.5515	0.3071	76.9343	0.9988	1.8292						
3.6886	0.5523	0.2683	62.6944	0.9988	1.993						
4.2212	0.5525	0.3439	52.2209	0.9989	1.882						
3.3452	0.5531	0.287	69.1158	0.9989	1.7576						
3.4225	0.5532	0.4304	74.32	0.9989	1.9431						
3.7467	0.5533	0.3954	54.2064	0.999	1.8973						
3.5819	0.5534	0.5645	59.8308	0.999	1.6715						
2.9693	0.5535	0.4417	55.4476	0.999	1.7704						
3.2404	0.5535	0.4285	69.1158	0.999	1.9732						
4.6727	0.5536	0.2673	55.8681	0.999	1.9575						
2.7606	0.5538	0.5172	74.32	0.999	2.1889						
3.3401	0.5538	0.2909	76.9343	0.999	1.9947						
3.3886	0.5543	0.2917	62.6944	0.999	2.2829						
4.2933	0.5544	0.2739	76.811	0.999	2.0149						
3.6886	0.5549	0.2619	59.8308	0.9991	1.8651						
3.2404	0.5549	0.4283	76.811	0.9991	2.2719						
2.9693	0.5551	0.4298	59.8308	0.9992	2.1582						
3.2404	0.5552	0.4362	69.1158	0.9992	2.3012						
3.75	0.5559	0.2878	74.32	0.9992	2.4245						
4.6727	0.556	0.2649	76.9343	0.9992	2.2726						
4.1499	0.5561	0.3264	76.811	0.9992	2.5236						
4.2933	0.557	0.2573	74.32	0.9993	2.7746						
3.4009	0.5576	0.3272	76.811	0.9993	2.8873						
3.6886	0.5577	0.2549									
4.6727	0.5577	0.2608									
4.2933	0.5579	0.2615									
3.3766	0.5587	0.5575									
4.2933	0.5588	0.2574									
3.5464	0.5589	0.2397									
3.658	0.5592	0.3091									
3.9927	0.5598	0.3347									
2.8771	0.5618	0.5136									
2.9241	0.5621	0.9323									
2.9977	0.5626	0.8839									
4.656	0.5631	0.4088									
3.6157	0.5635	0.3364									
4.04	0.5639	0.3866									
3.0637	0.5641	0.2964									
6.6163	0.5643	0.4204									
4.5168	0.5646	0.3884									
4.4557	0.5649	0.3705									
2.9654	0.5653	0.4979									
6.0123	0.5655	0.4098									
4.7375	0.5662	0.2834									
4.7375	0.5662	0.2505									
3.8893	0.567	0.3386									
3.1883	0.567	0.2749									
5.3885	0.5678	0.399									
3.3401	0.5681	0.2807									
5.6675	0.5685	0.3461									
3.3719	0.5686	0.489									
3.3719	0.5686	0.4895									
3.3886	0.5703	0.2813									
3.75	0.5713	0.2833									
3.1887	0.5718	0.2834									
2.901	0.572	0.2657									
3.5464	0.5722	0.2228									
3.3452	0.5731	0.2722									
3.1886	0.5788	0.3072									
2.5792	0.5808	0.4719									
3.0637	0.5811	0.2891									
3.5819	0.5817	0.3008									
3.1887	0.5818	0.2636									
3.1883	0.582	0.2797									
2.901	0.5823	0.2623									
4.2522	0.5826	0.397									
3.3401	0.5832	0.2705									
3.3452	0.5836	0.2759									
3.5464	0.5837	0.2201									
2.7065	0.5845	0.4958									
3.75	0.5849	0.2692									
3.8436	0.5852	0.2919									
3.3886	0.5861	0.2838									
5.0354	0.5865	0.2891									
3.3766	0.5871	0.311									
6.5895	0.5871	0.3771									
4.8184	0.5872	0.3916									
3.0637	0.5876	0.2734									
2.6821	0.5881	0.4849									
3.1883	0.5887	0.2831									
3.3401	0.589	0.2631									
8.0032	0.5894	0.4309									
3.8436	0.5894	0.2818									
3.5464	0.5894	0.2173									
4.9008	0.5895	0.399									
3.75	0.5898	0.2731									
2.9092	0.5899	0.5051									
5.0354	0.5907	0.2873									
4.7375	0.5915	0.247									
2.4762	0.5916	1.6606									
3.3886	0.5918	0.2798									
4.7375	0.5927	0.233									
3.8436	0.5931	0.2841									
5.0354	0.5937	0.2781									
4.7375	0.594	0.2327									
3.8436	0.5941	0.2806									
4.7375	0.5942	0.2375									
5.0354	0.5947	0.2686									
3.5159	0.5948	0.3209									
4.9209	0.5949	0.42									
2.4447	0.5965	1.6443									
3.2654	0.5965	0.3047									
3.17	0.5972	0.5095									
3.1154	0.5986	0.5432									
3.2654	0.5988	0.5677									
5.6919	0.5999	0.4257									
5.5905	0.6004	0.4136									
3.7983	0.6012	0.3461									
3.6535	0.6014	0.3387									
2.6378	0.6018	1.6843									
3.9873	0.602	0.4784									
3.9873	0.602	0.4736									
2.5792	0.6033	0.4729									
2.703	0.6033	0.4701									
4.9178	0.6035	0.4296									
2.7606	0.6036	0.9982									
2.532	0.6043	1.7685									
3.1886	0.6047	0.2987									
4.1563	0.6051	0.3412									
3.0139	0.6052	0.4931									
7.7279	0.6053	0.4201									
5.0955	0.6054	0.374									
3.9207	0.6064	0.3352									
3.5081	0.6065	0.3025									
2.8089	0.6066	0.4572									
2.8721	0.6079	0.4721									
8.2505	0.608	0.4557									
3.8048	0.608	0.3109									
4.3063	0.6082	0.3288									
3.4931	0.6082	0.5032									
2.7065	0.6083	0.482									
3.1941	0.6089	0.5016									
3.5819	0.6094	0.3025									
3.3264	0.6094	0.5046									
2.6079	0.6095	1.6241									
2.6827	0.6099	1.6572									
3.4009	0.6103	0.5659									
2.9977	0.6103	0.4885									
4.2212	0.6103	0.3191									
2.6821	0.6106	0.4664									
5.5178	0.6106	0.3807									
2.9241	0.611	0.4831									
3.658	0.6122	0.2996									
3.9927	0.6126	0.312									
3.3766	0.6128	0.2877									
2.8771	0.6129	0.9216									
3.5081	0.613	0.5722									
4.1499	0.6135	0.3106									
3.6157	0.6155	0.5784									
2.9654	0.6156	0.9354									
3.9854	0.6156	0.3534									
4.4151	0.6157	0.3391									
5.6675	0.6163	0.3209									
3.8048	0.6165	0.5953									
10.4397	0.6169	0.4481									
3.2654	0.6179	0.2928									
2.901	0.6181	0.512									
3.6886	0.6184	0.4926									
3.1887	0.6191	0.5422									
3.8893	0.6198	0.6182									
4.6004	0.62	0.2862									
2.703	0.6217	0.4545									
3.3452	0.6221	0.548									
5.1721	0.6224	0.4289									
3.0139	0.6232	0.4795									
3.1886	0.6233	0.2843									
2.8089	0.6239	0.4642									
3.5081	0.6243	0.2951									
2.8721	0.6247	0.4713									
3.4009	0.625	0.3077									
3.5819	0.6254	0.2856									
2.9241	0.6254	0.4929									
2.9977	0.6254	0.47									
2.5792	0.6261	0.4865									
4.1499	0.6268	0.5782									
4.6997	0.6271	0.3424									
3.8048	0.6272	0.313									
3.8436	0.6273	0.5569									
3.658	0.6291	0.2958									
3.6157	0.6293	0.3264									
3.3766	0.6299	0.2889									
3.9927	0.6303	0.3016									
6.0275	0.6305	0.4385									
3.7529	0.6305	0.4833									
3.7529	0.6305	0.4945									
3.1886	0.6307	0.2826									
3.658	0.6308	0.5724									
5.0955	0.6308	0.3231									
3.2654	0.6309	0.2941									
2.7065	0.6312	0.4728									
9.683	0.6314	0.4523									
4.1499	0.6315	0.3167									
3.7467	0.6318	0.349									
13.3106	0.6324	0.4717									
3.5819	0.6329	0.2895									
3.9927	0.6329	0.5745									
3.8893	0.6332	0.3194									
2.6821	0.6334	0.4612									
3.3719	0.6337	0.4831									
2.7606	0.6344	0.5135									
4.2212	0.6352	0.2984									
3.5081	0.6354	0.2947									
2.5792	0.6359	0.4755									
3.2654	0.6359	0.2965									
10.2182	0.6361	0.4704									
3.3766	0.6365	0.2888									
5.6675	0.6368	0.3229									
2.703	0.637	0.4599									
4.04	0.637	0.356									
3.8048	0.6372	0.3096									
4.8528	0.6372	0.3828									
3.9927	0.6377	0.302									
5.8733	0.6392	0.4611									
2.8089	0.6395	0.482									
3.658	0.6396	0.3003									
3.0139	0.6397	0.4844									
2.7065	0.6404	0.4804									
2.8771	0.6404	0.4902									
3.5081	0.6404	0.2975									
3.3719	0.6404	0.4707									
2.9977	0.6404	0.4708									
4.6727	0.6404	0.5188									
4.5168	0.6405	0.3467									
2.9241	0.6405	0.4883									
5.0955	0.6406	0.2998									
4.7883	0.6407	0.38									
3.8048	0.6411	0.2958									
4.1499	0.6411	0.2983									
3.4009	0.6412	0.3078									
4.2212	0.6412	0.305									
3.9927	0.6418	0.2901									
5.6675	0.6421	0.3028									
2.8721	0.6424	0.4764									
2.9654	0.6427	0.5075									
5.3081	0.6427	0.3772									
3.658	0.6428	0.3014									
5.0955	0.6428	0.3026									
2.6821	0.6429	0.451									
5.0354	0.6434	0.5142									
5.0955	0.6435	0.2997									
5.6675	0.6437	0.3102									
2.703	0.6439	0.4645									
5.0955	0.644	0.3034									
4.2212	0.6444	0.2918									
5.6675	0.6445	0.3063									
4.2212	0.6449	0.2941									
2.8089	0.6453	0.4673									
3.5159	0.6453	0.3225									
3.0139	0.6453	0.4892									
3.0637	0.6454	0.5138									
4.1499	0.6455	0.2921									
3.6157	0.6458	0.319									
5.4462	0.6463	0.4499									
2.4437	0.6468	0.9144									
2.9977	0.6469	0.4576									
2.5312	0.647	0.8669									
3.3719	0.647	0.4658									
2.9241	0.6473	0.4885									
4.2522	0.6479	0.3563									
2.8721	0.648	0.4755									
3.9873	0.6482	0.4587									
3.8893	0.6483	0.314									
3.3719	0.6496	0.4766									
4.8184	0.6496	0.36									
2.4779	0.65	0.8645									
4.4557	0.6501	0.3401									
3.7983	0.6514	0.3219									
5.4024	0.6515	0.4098									
3.7529	0.6516	0.4604									
12.0604	0.6519	0.4785									
3.9873	0.652	0.4661									
6.4593	0.6521	0.4529									
3.4225	0.6521	0.875									
3.4225	0.6521	0.8678									
2.9092	0.6524	0.9562									
3.1883	0.6524	0.5594									
3.6535	0.6525	0.6185									
3.7529	0.6526	0.4784									
3.3886	0.6531	0.5402									
4.1563	0.6531	0.3276									
4.9008	0.6533	0.3398									
3.7529	0.6534	0.4613									
6.5895	0.6536	0.3448									
3.7529	0.6537	0.4539									
3.9873	0.6541	0.458									
3.9873	0.6545	0.4764									
2.9092	0.6546	0.5045									
4.2411	0.6551	0.3828									
6.6498	0.6553	0.4603									
6.6079	0.6561	0.4067									
3.4009	0.6562	0.2977									
3.6535	0.6564	0.3239									
3.9854	0.6564	0.3356									
3.5159	0.657	0.3147									
4.4151	0.657	0.3308									
12.4561	0.6572	0.3944									
3.3401	0.6582	0.5276									
3.9207	0.6585	0.6103									
4.6004	0.6589	0.2835									
3.5159	0.6592	0.6142									
3.1886	0.6595	0.5618									
6.0812	0.6596	0.3857									
3.17	0.6596	0.4994									
3.5819	0.6602	0.5583									
2.9693	0.6603	0.8813									
2.9693	0.6603	0.8523									
3.17	0.6606	0.9807									
2.4447	0.6609	0.8602									
3.6157	0.661	0.3238									
3.75	0.661	0.5606									
4.3063	0.6612	0.6113									
3.8893	0.6613	0.3108									
2.4762	0.6614	0.8696									
5.5178	0.6614	0.3399									
3.4009	0.6616	0.3017									
3.7983	0.6617	0.2915									
3.9207	0.6618	0.3275									
3.1154	0.6619	0.9941									
2.7606	0.662	0.4969									
3.1154	0.6621	0.5484									
6.0771	0.6623	0.4769									
3.3719	0.6623	0.9121									
4.1563	0.6634	0.3342									
2.6827	0.6635	0.869									
2.6378	0.6635	0.8853									
3.5464	0.6638	0.4267									
2.532	0.6641	0.8902									
4.3063	0.6642	0.3165									
3.4931	0.6649	0.4899									
4.2933	0.6653	0.5132									
4.4151	0.6654	0.321									
3.1941	0.6655	0.5206									
3.3264	0.6659	0.5021									
3.9854	0.6659	0.3254									
3.6535	0.6663	0.3238									
3.8893	0.6666	0.3079									
2.8771	0.6667	0.4873									
3.6157	0.667	0.33									
4.4557	0.667	0.3208									
3.5159	0.6672	0.3045									
2.6079	0.6672	0.8378									
4.6004	0.6675	0.2721									
3.7983	0.6676	0.6453									
6.8106	0.6676	0.4816									
3.3766	0.6677	0.564									
6.5895	0.6683	0.3305									
2.901	0.6685	0.9593									
6.6977	0.6689	0.5042									
3.1887	0.6695	1.0551									
2.9654	0.6698	0.4897									
4.4557	0.67	0.3248									
5.5178	0.6702	0.3249									
3.7983	0.6703	0.3189									
3.6886	0.6703	0.4964									
3.7467	0.6705	0.3448									
2.5312	0.6706	0.8692									
2.4437	0.6706	0.9143									
3.5159	0.6709	0.2965									
2.5792	0.6713	0.8965									
6.5895	0.6713	0.3145									
4.6997	0.6714	0.658									
4.1563	0.6714	0.3174									
2.4779	0.672	0.8498									
4.4151	0.672	0.3111									
5.5178	0.6721	0.325									
5.8714	0.6726	0.3952									
6.0123	0.6727	0.3715									
4.1563	0.6727	0.6191									
4.4557	0.6728	0.3156									
3.9854	0.673	0.3171									
5.5178	0.6732	0.3252									
3.9207	0.6733	0.3204									
4.4557	0.6733	0.3132									
6.5895	0.6733	0.3265									
5.5178	0.6734	0.3278									
4.3063	0.6735	0.3256									
3.7983	0.6736	0.3097									
4.656	0.6736	0.3811									
4.8528	0.6736	0.3421									
6.5895	0.6737	0.3369									
4.1563	0.674	0.3202									
3.3452	0.6741	1.0427									
4.4151	0.6741	0.3054									
4.6004	0.6742	0.2661									
5.3885	0.6746	0.3904									
6.6163	0.6747	0.4008									
3.9854	0.675	0.3142									
8.0032	0.6751	0.3843									
3.1941	0.6754	0.9824									
2.7065	0.6757	0.9247									
2.9092	0.6758	0.4935									
3.4931	0.676	0.9459									
7.7585	0.6763	0.4209									
4.04	0.6765	0.3275									
4.6004	0.6765	0.2658									
3.7467	0.6777	0.3441									
3.3264	0.678	0.9615									
4.6727	0.6783	0.5116									
3.6535	0.6788	0.3175									
2.7606	0.6793	0.5026									
2.4447	0.6793	0.8555									
4.5168	0.6798	0.3395									
2.6821	0.6799	0.9467									
2.4762	0.6805	0.8452									
3.17	0.6807	0.4962									
2.6827	0.6814	0.8552									
4.7375	0.6816	0.4455									
3.1154	0.6819	0.5121									
5.9914	0.6823	0.4554									
2.6378	0.6826	0.8345									
6.6079	0.6827	0.3519									
3.1941	0.6829	0.5063									
4.2522	0.683	0.3511									
4.04	0.6833	0.3253									
3.3264	0.6834	0.4835									
2.6079	0.6835	0.8791									
2.532	0.6838	0.8793									
4.8184	0.6838	0.3455									
3.4931	0.6839	0.494									
3.6535	0.6842	0.3036									
2.9654	0.6843	0.4808									
2.8771	0.6847	0.4822									
3.3452	0.6848	0.5411									
4.9008	0.6852	0.3466									
3.2654	0.6853	0.5528									
2.901	0.6855	0.5047									
3.1887	0.6857	0.5509									
4.3063	0.6857	0.3435									
3.7467	0.6857	0.3243									
4.9209	0.6857	0.3962									
4.5168	0.6859	0.3229									
3.9207	0.6862	0.319									
4.7883	0.6866	0.6674									
5.3081	0.6866	0.6882									
2.7606	0.6867	0.5097									
4.6997	0.6871	0.3343									
7.8284	0.6879	0.5068									
3.9854	0.688	0.6314									
2.9092	0.6883	0.4982									
5.6919	0.6885	0.3787									
7.2917	0.6886	0.4656									
4.2522	0.6887	0.342									
7.7279	0.6889	0.3998									
6.7327	0.689	0.5006									
4.8528	0.6892	0.3415									
3.7467	0.6893	0.3199									
4.2933	0.6895	0.4951									
5.8714	0.6897	0.3558									
4.8184	0.69	0.3352									
4.3063	0.6901	0.3173									
4.04	0.6903	0.3114									
3.9207	0.6905	0.3164									
2.8771	0.6906	0.4826									
2.9654	0.6907	0.4864									
4.4151	0.6907	0.5933									
4.9008	0.6909	0.3405									
5.5905	0.6911	0.3954									
3.6886	0.6914	0.4996									
4.8528	0.6915	0.3334									
6.5704	0.6915	0.4269									
3.17	0.6917	0.4861									
2.4437	0.6918	0.9296									
2.5312	0.6919	0.8549									
8.2505	0.6925	0.4086									
3.3264	0.6925	0.4845									
2.9092	0.6926	0.4952									
3.1154	0.6926	0.4923									
6.0556	0.6926	0.451									
4.6727	0.693	0.5025									
4.04	0.6931	0.3178									
3.1941	0.6931	0.5122									
4.8528	0.6931	0.3276									
6.6079	0.6932	0.3495									
4.5168	0.6933	0.3278									
4.8528	0.6934	0.3287									
2.4779	0.6935	0.878									
7.4126	0.6937	0.4809									
4.9178	0.6938	0.4027									
4.6004	0.6938	0.4938									
3.4931	0.6942	0.4945									
4.5168	0.6948	0.3301									
3.2404	0.6948	0.8639									
3.2404	0.6948	0.8436									
6.6079	0.6948	0.3409									
7.9157	0.6949	0.5031									
3.17	0.6951	0.5071									
5.8714	0.6951	0.3428									
4.2522	0.6953	0.3243									
3.6886	0.6954	0.482									
4.8184	0.6956	0.3368									
2.4447	0.6958	0.8933									
3.7467	0.696	0.6438									
5.8714	0.696	0.3495									
6.6079	0.6961	0.3374									
4.2933	0.6963	0.4992									
3.1154	0.6964	0.4912									
3.3264	0.6964	0.4831									
4.9008	0.6964	0.3351									
6.6079	0.6965	0.3479									
4.6727	0.6968	0.4819									
2.4762	0.6969	0.8833									
3.5081	0.6969	0.5543									
3.1941	0.6969	0.4946									
5.8714	0.6969	0.3409									
5.8714	0.697	0.336									
4.6997	0.6973	0.3196									
3.6886	0.6973	0.4809									
2.6827	0.6974	0.8463									
4.8184	0.6974	0.3353									
4.2522	0.6975	0.3311									
3.4931	0.6975	0.4765									
3.6886	0.6977	0.4659									
4.2933	0.6978	0.4883									
3.0637	0.6981	0.5175									
2.6079	0.6981	0.8651									
4.2933	0.6981	0.4772									
4.2933	0.6981	0.4901									
2.532	0.6983	0.8587									
2.6378	0.6983	0.8476									
4.6727	0.6983	0.484									
4.9008	0.6984	0.3485									
4.6727	0.6986	0.4946									
4.7883	0.6989	0.3637									
10.4397	0.6989	0.4221									
3.1886	0.6998	1.0528									
5.3081	0.7	0.3497									
3.5819	0.7002	1.0675									
2.4437	0.7004	0.9123									
2.5312	0.7008	0.8286									
3.8048	0.7008	0.5807									
3.4225	0.7013	0.8575									
3.3452	0.7016	0.5334									
2.901	0.7018	0.505									
3.1887	0.7021	0.5353									
2.4779	0.7025	0.8373									
3.1883	0.7025	0.5531									
2.703	0.7028	0.922									
4.04	0.7035	0.6276									
2.4447	0.7037	0.8582									
6.0812	0.7041	0.673									
2.4762	0.7041	0.863									
3.3886	0.7041	0.5134									
2.6079	0.7041	0.8725									
2.532	0.7045	0.8499									
2.6827	0.7045	0.8619									
3.3401	0.7047	0.503									
5.1721	0.7048	0.4141									
2.6378	0.7051	0.8448									
4.2411	0.7053	0.3676									
3.4225	0.7056	0.8489									
2.9693	0.7057	0.8642									
3.9873	0.7058	0.9317									
3.4009	0.7063	0.5614									
3.5464	0.7063	0.4204									
4.1499	0.7065	0.5598									
